Date,Temp,Rel_Hum,Abs_Hum
2004-12-24 01:30:00,29.7,50.5,2.0767
2004-12-24 02:00:00,32.2,41.4,1.9624
2004-12-24 02:30:00,35.6,32.2,1.8408
2004-12-24 03:00:00,35.7,31.4,1.8025
2004-12-24 03:30:00,35.5,34.9,1.9841
2004-12-24 04:00:00,35.0,35.5,1.962
2004-12-24 04:30:00,35.1,34.6,1.9255
2004-12-24 05:00:00,36.8,30.5,1.8572
2004-12-24 05:30:00,34.5,34.7,1.8667
2004-12-24 06:00:00,33.0,38.1,1.8813
2004-12-24 06:30:00,30.8,43.1,1.8761
2004-12-24 07:00:00,29.1,46.9,1.8652
2004-12-24 07:30:00,28.2,49.8,1.8795
2004-12-24 08:00:00,27.5,50.4,1.823
2004-12-24 08:30:00,27.3,49.1,1.7503
2004-12-24 09:00:00,26.7,46.7,1.6121
2004-12-24 09:30:00,26.0,45.0,1.4913
2004-12-24 10:00:00,25.0,47.3,1.4771
2004-12-24 10:30:00,25.3,44.3,1.4032
2004-12-24 11:00:00,24.3,46.3,1.3857
2004-12-24 11:30:00,24.8,43.4,1.3347
2004-12-24 12:00:00,24.5,40.6,1.2327
2004-12-24 12:30:00,25.7,36.9,1.1991
2004-12-24 13:00:00,26.8,35.0,1.2175
2004-12-24 13:30:00,28.0,34.9,1.3008
2004-12-24 14:00:00,29.0,34.1,1.3445
2004-12-24 14:30:00,30.4,30.8,1.3155
2004-12-24 15:00:00,32.4,26.3,1.2523
2004-12-24 15:30:00,31.0,28.9,1.277
2004-12-24 16:00:00,29.3,33.1,1.322
2004-12-24 16:30:00,26.9,35.2,1.2334
2004-12-24 17:00:00,28.1,34.2,1.2802
2004-12-24 17:30:00,28.5,29.4,1.1298
2004-12-24 18:00:00,27.3,31.0,1.111
2004-12-24 18:30:00,25.4,36.2,1.1562
2004-12-24 19:00:00,24.6,38.0,1.158
2004-12-24 19:30:00,24.3,41.6,1.2467
2004-12-24 20:00:00,24.9,40.8,1.2696
2004-12-24 20:30:00,23.8,44.7,1.3019
2004-12-24 21:00:00,22.8,49.8,1.367
2004-12-24 21:30:00,22.8,49.4,1.3568
2004-12-24 22:00:00,20.9,57.4,1.4037
2004-12-24 22:30:00,20.5,60.6,1.447
2004-12-24 23:00:00,19.6,63.7,1.4396
2004-12-24 23:30:00,19.4,64.5,1.4394
2004-12-25 00:00:00,18.6,67.4,1.4302
2004-12-25 00:30:00,19.6,63.7,1.4419
2004-12-25 01:00:00,21.7,56.4,1.4496
2004-12-25 01:30:00,25.2,47.4,1.4978
2004-12-25 02:00:00,30.4,34.1,1.4577
2004-12-25 02:30:00,33.4,25.1,1.2665
2004-12-25 03:00:00,35.5,18.2,1.0376
2004-12-25 03:30:00,35.1,15.7,0.8757
2004-12-25 04:00:00,33.3,17.1,0.8592
2004-12-25 04:30:00,36.6,11.8,0.7107
2004-12-25 05:00:00,38.3,10.0,0.6591
2004-12-25 05:30:00,37.3,10.9,0.6846
2004-12-25 06:00:00,34.6,20.0,1.0817
2004-12-25 06:30:00,30.4,28.2,1.204
2004-12-25 07:00:00,28.1,34.3,1.2821
2004-12-25 07:30:00,26.5,36.6,1.2484
2004-12-25 08:00:00,25.7,38.5,1.2548
2004-12-25 08:30:00,24.7,41.6,1.2751
2004-12-25 09:00:00,23.6,45.4,1.3067
2004-12-25 09:30:00,23.4,46.3,1.3134
2004-12-25 10:00:00,21.6,51.6,1.3171
2004-12-25 10:30:00,21.2,53.3,1.328
2004-12-25 11:00:00,20.6,55.1,1.3237
2004-12-25 11:30:00,22.1,49.6,1.3022
2004-12-25 12:00:00,21.1,51.6,1.2784
2004-12-25 12:30:00,21.8,48.6,1.2556
2004-12-25 13:00:00,21.7,49.1,1.2602
2004-12-25 13:30:00,25.3,41.7,1.3243
2004-12-25 14:00:00,30.3,30.9,1.3096
2004-12-25 14:30:00,32.9,24.9,1.2269
2004-12-25 15:00:00,34.4,23.5,1.2541
2004-12-25 15:30:00,34.3,22.5,1.1974
2004-12-25 16:00:00,33.4,21.6,1.0927
2004-12-25 16:30:00,36.1,18.4,1.0827
2004-12-25 17:00:00,37.3,15.4,0.9692
2004-12-25 17:30:00,36.8,16.2,0.9922
2004-12-25 18:00:00,34.9,20.9,1.1463
2004-12-25 18:30:00,30.8,26.5,1.1603
2004-12-25 19:00:00,28.9,28.3,1.1078
2004-12-25 19:30:00,27.0,30.7,1.079
2004-12-25 20:00:00,26.6,30.6,1.0459
2004-12-25 20:30:00,26.0,33.1,1.0955
2004-12-25 21:00:00,24.1,37.9,1.1204
2004-12-25 21:30:00,22.2,43.1,1.1396
2004-12-25 22:00:00,22.8,41.3,1.1284
2004-12-25 22:30:00,21.2,43.8,1.088
2004-12-25 23:00:00,21.7,42.6,1.0907
2004-12-25 23:30:00,20.2,47.1,1.1021
2004-12-26 00:00:00,20.1,47.8,1.1093
2004-12-26 00:30:00,20.6,45.5,1.0925
2004-12-26 01:00:00,22.4,41.1,1.0979
2004-12-26 01:30:00,25.0,36.6,1.143
2004-12-26 02:00:00,29.9,26.2,1.0891
2004-12-26 02:30:00,32.9,21.8,1.0714
2004-12-26 03:00:00,35.0,17.9,0.99
2004-12-26 03:30:00,34.6,18.2,0.9832
2004-12-26 04:00:00,33.8,22.8,1.1781
2004-12-26 04:30:00,36.3,19.5,1.1539
2004-12-26 05:00:00,38.3,17.9,1.181
2004-12-26 05:30:00,36.9,20.9,1.2864
2004-12-26 06:00:00,33.9,30.0,1.56
2004-12-26 06:30:00,29.8,43.4,1.7988
2004-12-26 07:00:00,27.5,50.4,1.8274
2004-12-26 07:30:00,27.5,50.4,1.8284
2004-12-26 08:00:00,28.1,48.0,1.7933
2004-12-26 08:30:00,26.9,49.6,1.7299
2004-12-26 09:00:00,26.0,48.0,1.5899
2004-12-26 09:30:00,24.9,50.6,1.5747
2004-12-26 10:00:00,23.7,53.2,1.5418
2004-12-26 10:30:00,24.5,50.9,1.5416
2004-12-26 11:00:00,22.9,56.1,1.5492
2004-12-26 11:30:00,23.3,55.5,1.5636
2004-12-26 12:00:00,23.6,54.2,1.5583
2004-12-26 12:30:00,24.9,52.9,1.643
2004-12-26 13:00:00,26.4,50.8,1.7166
2004-12-26 13:30:00,28.1,47.4,1.7753
2004-12-26 14:00:00,30.2,43.2,1.823
2004-12-26 14:30:00,31.2,41.9,1.871
2004-12-26 15:00:00,33.9,36.0,1.8692
2004-12-26 15:30:00,33.9,34.1,1.7754
2004-12-26 16:00:00,34.4,30.6,1.6402
2004-12-26 16:30:00,35.3,28.5,1.6034
2004-12-26 17:00:00,36.3,28.3,1.6851
2004-12-26 17:30:00,35.3,29.4,1.6577
2004-12-26 18:00:00,32.5,34.1,1.6453
2004-12-26 18:30:00,29.1,42.1,1.6695
2004-12-26 19:00:00,27.8,35.6,1.3116
2004-12-26 19:30:00,27.0,30.0,1.0542
2004-12-26 20:00:00,26.3,37.3,1.2555
2004-12-26 20:30:00,25.2,40.8,1.2877
2004-12-26 21:00:00,24.3,43.3,1.2973
2004-12-26 21:30:00,23.3,45.3,1.2794
2004-12-26 22:00:00,24.1,44.0,1.3034
2004-12-26 22:30:00,23.8,44.8,1.3061
2004-12-26 23:00:00,23.0,47.7,1.3232
2004-12-26 23:30:00,23.7,46.7,1.3501
2004-12-27 00:00:00,-200.0,-200.0,-200.0
2004-12-27 00:30:00,-200.0,-200.0,-200.0
2004-12-27 01:00:00,-200.0,-200.0,-200.0
2004-12-27 01:30:00,-200.0,-200.0,-200.0
2004-12-27 02:00:00,-200.0,-200.0,-200.0
2004-12-27 02:30:00,-200.0,-200.0,-200.0
2004-12-27 03:00:00,-200.0,-200.0,-200.0
2004-12-27 03:30:00,-200.0,-200.0,-200.0
2004-12-27 04:00:00,-200.0,-200.0,-200.0
2004-12-27 04:30:00,-200.0,-200.0,-200.0
2004-12-27 05:00:00,-200.0,-200.0,-200.0
2004-12-27 05:30:00,-200.0,-200.0,-200.0
2004-12-27 06:00:00,-200.0,-200.0,-200.0
2004-12-27 06:30:00,-200.0,-200.0,-200.0
2004-12-27 07:00:00,-200.0,-200.0,-200.0
2004-12-27 07:30:00,-200.0,-200.0,-200.0
2004-12-27 08:00:00,-200.0,-200.0,-200.0
2004-12-27 08:30:00,-200.0,-200.0,-200.0
2004-12-27 09:00:00,-200.0,-200.0,-200.0
2004-12-27 09:30:00,-200.0,-200.0,-200.0
2004-12-27 10:00:00,-200.0,-200.0,-200.0
2004-12-27 10:30:00,-200.0,-200.0,-200.0
2004-12-27 11:00:00,-200.0,-200.0,-200.0
2004-12-27 11:30:00,-200.0,-200.0,-200.0
2004-12-27 12:00:00,-200.0,-200.0,-200.0
2004-12-27 12:30:00,-200.0,-200.0,-200.0
2004-12-27 13:00:00,-200.0,-200.0,-200.0
2004-12-27 13:30:00,-200.0,-200.0,-200.0
2004-12-27 14:00:00,-200.0,-200.0,-200.0
2004-12-27 14:30:00,-200.0,-200.0,-200.0
2004-12-27 15:00:00,-200.0,-200.0,-200.0
2004-12-27 15:30:00,-200.0,-200.0,-200.0
2004-12-27 16:00:00,-200.0,-200.0,-200.0
2004-12-27 16:30:00,-200.0,-200.0,-200.0
2004-12-27 17:00:00,-200.0,-200.0,-200.0
2004-12-27 17:30:00,-200.0,-200.0,-200.0
2004-12-27 18:00:00,-200.0,-200.0,-200.0
2004-12-27 18:30:00,-200.0,-200.0,-200.0
2004-12-27 19:00:00,-200.0,-200.0,-200.0
2004-12-27 19:30:00,-200.0,-200.0,-200.0
2004-12-27 20:00:00,-200.0,-200.0,-200.0
2004-12-27 20:30:00,-200.0,-200.0,-200.0
2004-12-27 21:00:00,-200.0,-200.0,-200.0
2004-12-27 21:30:00,-200.0,-200.0,-200.0
2004-12-27 22:00:00,-200.0,-200.0,-200.0
2004-12-27 22:30:00,19.8,59.3,1.3505
2004-12-27 23:00:00,20.0,59.3,1.3681
2004-12-27 23:30:00,22.5,48.6,1.3077
2004-12-28 00:00:00,19.5,57.0,1.2739
2004-12-28 00:30:00,19.6,56.1,1.2651
2004-12-28 01:00:00,20.7,53.3,1.287
2004-12-28 01:30:00,24.7,41.8,1.2839
2004-12-28 02:00:00,29.9,30.5,1.2616
2004-12-28 02:30:00,32.3,27.2,1.2933
2004-12-28 03:00:00,34.3,24.5,1.3021
2004-12-28 03:30:00,33.4,22.5,1.1398
2004-12-28 04:00:00,32.7,22.8,1.1069
2004-12-28 04:30:00,34.5,20.5,1.1028
2004-12-28 05:00:00,35.9,20.3,1.18
2004-12-28 05:30:00,35.8,23.0,1.3323
2004-12-28 06:00:00,33.5,29.0,1.4797
2004-12-28 06:30:00,29.8,39.6,1.6324
2004-12-28 07:00:00,27.9,43.1,1.6004
2004-12-28 07:30:00,27.3,44.5,1.5885
2004-12-28 08:00:00,26.0,47.6,1.5806
2004-12-28 08:30:00,25.3,52.9,1.6765
2004-12-28 09:00:00,24.5,56.3,1.7026
2004-12-28 09:30:00,23.5,59.8,1.7141
2004-12-28 10:00:00,22.6,62.6,1.6945
2004-12-28 10:30:00,21.8,64.6,1.6721
2004-12-28 11:00:00,21.0,66.9,1.6454
2004-12-28 11:30:00,21.2,66.4,1.6468
2004-12-28 12:00:00,21.0,66.5,1.6344
2004-12-28 12:30:00,21.3,64.1,1.6043
2004-12-28 13:00:00,22.7,58.1,1.5856
2004-12-28 13:30:00,25.1,51.8,1.6304
2004-12-28 14:00:00,29.5,39.0,1.5868
2004-12-28 14:30:00,32.3,31.8,1.5128
2004-12-28 15:00:00,33.6,28.9,1.4792
2004-12-28 15:30:00,31.9,28.2,1.3116
2004-12-28 16:00:00,32.5,25.9,1.2437
2004-12-28 16:30:00,34.1,23.4,1.2307
2004-12-28 17:00:00,36.2,21.4,1.2664
2004-12-28 17:30:00,35.6,22.6,1.2984
2004-12-28 18:00:00,33.6,25.7,1.3101
2004-12-28 18:30:00,29.9,35.2,1.4603
2004-12-28 19:00:00,28.3,39.2,1.4826
2004-12-28 19:30:00,27.0,43.0,1.5118
2004-12-28 20:00:00,26.2,46.8,1.5669
2004-12-28 20:30:00,25.1,51.5,1.621
2004-12-28 21:00:00,24.1,55.3,1.6363
2004-12-28 21:30:00,23.8,57.8,1.677
2004-12-28 22:00:00,23.7,56.2,1.6255
2004-12-28 22:30:00,24.8,52.2,1.6086
2004-12-28 23:00:00,22.9,59.4,1.6353
2004-12-28 23:30:00,22.0,62.3,1.6266
2004-12-29 00:00:00,21.5,64.0,1.6256
2004-12-29 00:30:00,22.6,60.3,1.6287
2004-12-29 01:00:00,23.8,56.5,1.64
2004-12-29 01:30:00,25.7,50.6,1.6475
2004-12-29 02:00:00,27.8,45.4,1.6751
2004-12-29 02:30:00,29.9,39.6,1.6397
2004-12-29 03:00:00,31.6,34.7,1.589
2004-12-29 03:30:00,31.5,34.4,1.5665
2004-12-29 04:00:00,31.2,35.0,1.5669
2004-12-29 04:30:00,33.0,31.4,1.5583
2004-12-29 05:00:00,33.8,29.2,1.5143
2004-12-29 05:30:00,33.0,29.5,1.4613
2004-12-29 06:00:00,32.3,30.2,1.4347
2004-12-29 06:30:00,28.4,38.4,1.4616
2004-12-29 07:00:00,26.9,43.2,1.5052
2004-12-29 07:30:00,26.0,43.6,1.4407
2004-12-29 08:00:00,25.0,47.6,1.4872
2004-12-29 08:30:00,24.6,50.9,1.5508
2004-12-29 09:00:00,24.0,55.6,1.6381
2004-12-29 09:30:00,23.5,58.3,1.6672
2004-12-29 10:00:00,22.7,60.8,1.6519
2004-12-29 10:30:00,24.1,55.5,1.6481
2004-12-29 11:00:00,22.5,60.9,1.6424
2004-12-29 11:30:00,22.0,64.5,1.6847
2004-12-29 12:00:00,22.3,62.9,1.6754
2004-12-29 12:30:00,23.1,60.0,1.6711
2004-12-29 13:00:00,24.7,55.1,1.6872
2004-12-29 13:30:00,27.7,46.1,1.6852
2004-12-29 14:00:00,29.8,38.8,1.6029
2004-12-29 14:30:00,31.5,32.6,1.478
2004-12-29 15:00:00,31.8,30.5,1.4083
2004-12-29 15:30:00,31.4,31.8,1.441
2004-12-29 16:00:00,32.5,28.7,1.3796
2004-12-29 16:30:00,33.8,25.8,1.3338
2004-12-29 17:00:00,34.5,28.6,1.5393
2004-12-29 17:30:00,32.7,33.0,1.5987
2004-12-29 18:00:00,31.4,35.4,1.5972
2004-12-29 18:30:00,27.7,43.5,1.592
2004-12-29 19:00:00,26.2,47.8,1.5979
2004-12-29 19:30:00,25.7,48.7,1.5825
2004-12-29 20:00:00,25.2,50.1,1.58
2004-12-29 20:30:00,24.4,53.4,1.6031
2004-12-29 21:00:00,23.7,55.4,1.6031
2004-12-29 21:30:00,22.8,58.5,1.5992
2004-12-29 22:00:00,22.8,58.5,1.5985
2004-12-29 22:30:00,22.3,59.7,1.5889
2004-12-29 23:00:00,20.8,64.9,1.571
2004-12-29 23:30:00,19.7,66.8,1.5184
2004-12-30 00:00:00,19.8,64.3,1.4678
2004-12-30 00:30:00,20.6,62.3,1.4915
2004-12-30 01:00:00,23.2,54.0,1.5143
2004-12-30 01:30:00,26.3,43.1,1.4542
2004-12-30 02:00:00,29.1,35.4,1.4008
2004-12-30 02:30:00,30.0,31.6,1.3176
2004-12-30 03:00:00,32.4,26.3,1.2594
2004-12-30 03:30:00,31.3,29.1,1.3054
2004-12-30 04:00:00,31.1,28.6,1.2718
2004-12-30 04:30:00,33.3,24.4,1.232
2004-12-30 05:00:00,35.5,21.2,1.2022
2004-12-30 05:30:00,34.6,22.0,1.189
2004-12-30 06:00:00,33.3,23.6,1.1842
2004-12-30 06:30:00,30.0,28.5,1.1896
2004-12-30 07:00:00,28.0,33.0,1.2264
2004-12-30 07:30:00,27.2,37.4,1.3279
2004-12-30 08:00:00,26.6,39.9,1.3657
2004-12-30 08:30:00,25.3,41.7,1.3247
2004-12-30 09:00:00,24.3,44.7,1.3432
2004-12-30 09:30:00,24.4,45.6,1.3779
2004-12-30 10:00:00,23.1,49.9,1.3891
2004-12-30 10:30:00,22.7,51.3,1.3977
2004-12-30 11:00:00,21.8,54.1,1.4004
2004-12-30 11:30:00,21.0,56.9,1.3999
2004-12-30 12:00:00,21.8,55.5,1.4323
2004-12-30 12:30:00,21.6,57.2,1.4607
2004-12-30 13:00:00,22.8,54.2,1.4886
2004-12-30 13:30:00,26.2,45.0,1.5098
2004-12-30 14:00:00,30.8,34.8,1.5165
2004-12-30 14:30:00,34.1,28.8,1.5105
2004-12-30 15:00:00,35.9,24.7,1.437
2004-12-30 15:30:00,33.7,25.1,1.2915
2004-12-30 16:00:00,34.4,24.0,1.279
2004-12-30 16:30:00,36.4,20.3,1.214
2004-12-30 17:00:00,38.7,17.3,1.1729
2004-12-30 17:30:00,37.2,18.9,1.1774
2004-12-30 18:00:00,36.1,20.0,1.1767
2004-12-30 18:30:00,32.8,29.4,1.4344
2004-12-30 19:00:00,30.0,35.9,1.4958
2004-12-30 19:30:00,28.7,38.2,1.4794
2004-12-30 20:00:00,28.1,40.4,1.512
2004-12-30 20:30:00,27.4,41.4,1.4877
2004-12-30 21:00:00,26.4,44.0,1.4919
2004-12-30 21:30:00,24.9,47.9,1.4855
2004-12-30 22:00:00,24.0,50.3,1.476
2004-12-30 22:30:00,25.2,47.9,1.5129
2004-12-30 23:00:00,24.2,50.6,1.5011
2004-12-30 23:30:00,23.1,55.0,1.5357
2004-12-31 00:00:00,22.9,56.2,1.5522
2004-12-31 00:30:00,22.0,59.3,1.5523
2004-12-31 01:00:00,23.7,54.0,1.5627
2004-12-31 01:30:00,26.7,45.7,1.5747
2004-12-31 02:00:00,31.4,34.5,1.5599
2004-12-31 02:30:00,34.5,28.5,1.5324
2004-12-31 03:00:00,36.4,23.6,1.4064
2004-12-31 03:30:00,35.1,23.2,1.2884
2004-12-31 04:00:00,35.7,22.2,1.2765
2004-12-31 04:30:00,37.6,19.6,1.2534
2004-12-31 05:00:00,38.8,17.6,1.1979
2004-12-31 05:30:00,39.3,16.0,1.1138
2004-12-31 06:00:00,37.0,23.6,1.4639
2004-12-31 06:30:00,33.2,30.1,1.5095
2004-12-31 07:00:00,31.0,33.1,1.462
2004-12-31 07:30:00,29.5,33.4,1.3562
2004-12-31 08:00:00,29.1,36.7,1.4502
2004-12-31 08:30:00,27.8,40.7,1.5002
2004-12-31 09:00:00,26.0,45.3,1.4999
2004-12-31 09:30:00,25.8,45.4,1.487
2004-12-31 10:00:00,25.4,45.9,1.4684
2004-12-31 10:30:00,25.2,46.4,1.464
2004-12-31 11:00:00,23.0,52.7,1.4568
2004-12-31 11:30:00,22.1,54.5,1.4337
2004-12-31 12:00:00,22.5,53.6,1.4422
2004-12-31 12:30:00,22.0,55.4,1.4436
2004-12-31 13:00:00,23.4,51.6,1.4639
2004-12-31 13:30:00,26.7,43.0,1.4808
2004-12-31 14:00:00,31.3,32.9,1.4771
2004-12-31 14:30:00,34.8,27.1,1.4837
2004-12-31 15:00:00,38.3,21.5,1.4263
2004-12-31 15:30:00,37.1,21.2,1.3107
2004-12-31 16:00:00,37.3,20.3,1.2771
2004-12-31 16:30:00,38.3,19.3,1.2736
2004-12-31 17:00:00,40.7,17.0,1.2793
2004-12-31 17:30:00,39.5,18.5,1.3076
2004-12-31 18:00:00,36.6,22.6,1.3664
2004-12-31 18:30:00,32.8,28.2,1.3842
2004-12-31 19:00:00,30.7,30.7,1.3338
2004-12-31 19:30:00,30.1,28.7,1.2052
2004-12-31 20:00:00,29.7,25.4,1.044
2004-12-31 20:30:00,29.6,24.3,0.9889
2004-12-31 21:00:00,28.0,29.1,1.0846
2004-12-31 21:30:00,27.2,33.3,1.1788
2004-12-31 22:00:00,27.5,30.9,1.1155
2004-12-31 22:30:00,27.1,33.3,1.1762
2004-12-31 23:00:00,26.4,35.1,1.1919
2004-12-31 23:30:00,25.6,37.6,1.2131
2005-01-01 00:00:00,25.4,38.6,1.2352
2005-01-01 00:30:00,25.5,38.2,1.2296
2005-01-01 01:00:00,27.0,34.3,1.2089
2005-01-01 01:30:00,29.9,29.6,1.2296
2005-01-01 02:00:00,31.9,26.8,1.2477
2005-01-01 02:30:00,33.0,23.5,1.1583
2005-01-01 03:00:00,34.5,19.3,1.0369
2005-01-01 03:30:00,33.2,19.0,0.9533
2005-01-01 04:00:00,32.2,20.5,0.9699
2005-01-01 04:30:00,32.6,17.5,0.8467
2005-01-01 05:00:00,33.0,17.5,0.8683
2005-01-01 05:30:00,32.9,17.5,0.8622
2005-01-01 06:00:00,31.6,18.0,0.8243
2005-01-01 06:30:00,29.3,20.4,0.8162
2005-01-01 07:00:00,27.8,24.4,0.9002
2005-01-01 07:30:00,27.1,26.9,0.9524
2005-01-01 08:00:00,26.3,29.5,0.9959
2005-01-01 08:30:00,25.9,32.9,1.0826
2005-01-01 09:00:00,25.3,36.9,1.1764
2005-01-01 09:30:00,24.8,40.1,1.2378
2005-01-01 10:00:00,24.3,42.9,1.2906
2005-01-01 10:30:00,24.0,45.5,1.3404
2005-01-01 11:00:00,23.9,47.4,1.3881
2005-01-01 11:30:00,23.5,49.1,1.3991
2005-01-01 12:00:00,23.7,49.2,1.4195
2005-01-01 12:30:00,23.6,49.6,1.4247
2005-01-01 13:00:00,24.3,45.4,1.365
2005-01-01 13:30:00,26.3,38.3,1.2932
2005-01-01 14:00:00,27.6,34.2,1.2464
2005-01-01 14:30:00,29.2,29.1,1.1586
2005-01-01 15:00:00,29.2,28.6,1.1423
2005-01-01 15:30:00,29.4,28.3,1.1434
2005-01-01 16:00:00,29.8,28.0,1.1558
2005-01-01 16:30:00,30.1,26.7,1.1217
2005-01-01 17:00:00,30.1,27.2,1.1406
2005-01-01 17:30:00,29.6,27.5,1.1229
2005-01-01 18:00:00,29.6,27.7,1.1278
2005-01-01 18:30:00,28.0,30.1,1.1226
2005-01-01 19:00:00,26.8,33.8,1.1723
2005-01-01 19:30:00,25.7,35.8,1.16
2005-01-01 20:00:00,25.4,35.2,1.1255
2005-01-01 20:30:00,25.0,37.3,1.1614
2005-01-01 21:00:00,24.6,40.5,1.2362
2005-01-01 21:30:00,24.2,43.8,1.3057
2005-01-01 22:00:00,24.0,43.7,1.2876
2005-01-01 22:30:00,21.9,48.3,1.2522
2005-01-01 23:00:00,22.4,47.2,1.2593
2005-01-01 23:30:00,22.9,46.5,1.2861
2005-01-02 00:00:00,23.1,47.0,1.3122
2005-01-02 00:30:00,23.7,46.2,1.3376
2005-01-02 01:00:00,25.8,41.9,1.3688
2005-01-02 01:30:00,27.3,38.3,1.3669
2005-01-02 02:00:00,31.0,29.1,1.2885
2005-01-02 02:30:00,31.6,25.5,1.1638
2005-01-02 03:00:00,32.5,21.2,1.0173
2005-01-02 03:30:00,31.7,20.5,0.9428
2005-01-02 04:00:00,31.5,21.5,0.9768
2005-01-02 04:30:00,31.6,20.8,0.9562
2005-01-02 05:00:00,32.4,19.4,0.9279
2005-01-02 05:30:00,31.7,20.3,0.9336
2005-01-02 06:00:00,31.1,21.0,0.9337
2005-01-02 06:30:00,28.9,25.4,0.9933
2005-01-02 07:00:00,27.4,30.8,1.1112
2005-01-02 07:30:00,26.3,34.1,1.1453
2005-01-02 08:00:00,25.4,35.2,1.1288
2005-01-02 08:30:00,-200.0,-200.0,-200.0
2005-01-02 09:00:00,-200.0,-200.0,-200.0
2005-01-02 09:30:00,-200.0,-200.0,-200.0
2005-01-02 10:00:00,-200.0,-200.0,-200.0
2005-01-02 10:30:00,-200.0,-200.0,-200.0
2005-01-02 11:00:00,-200.0,-200.0,-200.0
2005-01-02 11:30:00,-200.0,-200.0,-200.0
2005-01-02 12:00:00,-200.0,-200.0,-200.0
2005-01-02 12:30:00,-200.0,-200.0,-200.0
2005-01-02 13:00:00,-200.0,-200.0,-200.0
2005-01-02 13:30:00,22.7,33.0,0.8987
2005-01-02 14:00:00,-200.0,-200.0,-200.0
2005-01-02 14:30:00,-200.0,-200.0,-200.0
2005-01-02 15:00:00,-200.0,-200.0,-200.0
2005-01-02 15:30:00,-200.0,-200.0,-200.0
2005-01-02 16:00:00,-200.0,-200.0,-200.0
2005-01-02 16:30:00,-200.0,-200.0,-200.0
2005-01-02 17:00:00,-200.0,-200.0,-200.0
2005-01-02 17:30:00,-200.0,-200.0,-200.0
2005-01-02 18:00:00,32.4,19.8,0.9484
2005-01-02 18:30:00,29.9,22.3,0.9235
2005-01-02 19:00:00,28.2,24.8,0.936
2005-01-02 19:30:00,26.8,28.9,1.0019
2005-01-02 20:00:00,25.1,32.3,1.0131
2005-01-02 20:30:00,25.4,30.5,0.9722
2005-01-02 21:00:00,24.9,28.3,0.8775
2005-01-02 21:30:00,23.2,30.5,0.8558
2005-01-02 22:00:00,22.3,33.6,0.8959
2005-01-02 22:30:00,23.0,33.0,0.9184
2005-01-02 23:00:00,21.4,35.7,0.8982
2005-01-02 23:30:00,21.7,33.4,0.8545
2005-01-03 00:00:00,20.3,35.5,0.8342
2005-01-03 00:30:00,19.7,37.5,0.8501
2005-01-03 01:00:00,21.0,35.6,0.8736
2005-01-03 01:30:00,25.0,28.9,0.9025
2005-01-03 02:00:00,31.0,21.9,0.9708
2005-01-03 02:30:00,34.9,18.5,1.0189
2005-01-03 03:00:00,37.1,15.0,0.9297
2005-01-03 03:30:00,35.0,17.3,0.9542
2005-01-03 04:00:00,35.1,17.5,0.9733
2005-01-03 04:30:00,35.4,16.6,0.9385
2005-01-03 05:00:00,38.4,13.8,0.9221
2005-01-03 05:30:00,37.6,14.5,0.9277
2005-01-03 06:00:00,35.2,16.6,0.9242
2005-01-03 06:30:00,31.2,25.5,1.1379
2005-01-03 07:00:00,29.3,30.7,1.229
2005-01-03 07:30:00,28.3,30.1,1.1392
2005-01-03 08:00:00,27.4,31.5,1.133
2005-01-03 08:30:00,26.2,35.7,1.1929
2005-01-03 09:00:00,25.2,38.1,1.2049
2005-01-03 09:30:00,24.4,39.1,1.1784
2005-01-03 10:00:00,23.7,39.1,1.1289
2005-01-03 10:30:00,24.2,38.5,1.1491
2005-01-03 11:00:00,24.5,38.5,1.1688
2005-01-03 11:30:00,22.4,43.5,1.1624
2005-01-03 12:00:00,22.3,43.8,1.1631
2005-01-03 12:30:00,21.4,45.8,1.1515
2005-01-03 13:00:00,22.9,41.3,1.1383
2005-01-03 13:30:00,26.6,30.3,1.0378
2005-01-03 14:00:00,30.3,23.0,0.977
2005-01-03 14:30:00,32.8,18.9,0.9234
2005-01-03 15:00:00,34.3,17.7,0.9416
2005-01-03 15:30:00,33.3,18.9,0.9536
2005-01-03 16:00:00,33.0,20.1,0.9959
2005-01-03 16:30:00,33.6,19.6,1.0029
2005-01-03 17:00:00,34.9,18.4,1.0106
2005-01-03 17:30:00,33.4,20.3,1.027
2005-01-03 18:00:00,31.6,22.7,1.041
2005-01-03 18:30:00,29.2,26.9,1.0709
2005-01-03 19:00:00,27.7,30.1,1.0991
2005-01-03 19:30:00,27.1,31.0,1.0991
2005-01-03 20:00:00,26.0,33.4,1.1071
2005-01-03 20:30:00,25.1,35.7,1.1222
2005-01-03 21:00:00,24.3,38.5,1.1525
2005-01-03 21:30:00,23.4,40.7,1.1551
2005-01-03 22:00:00,23.2,41.2,1.1561
2005-01-03 22:30:00,23.6,40.5,1.1667
2005-01-03 23:00:00,23.5,40.9,1.1677
2005-01-03 23:30:00,20.5,48.4,1.1557
2005-01-04 00:00:00,20.7,48.4,1.1663
2005-01-04 00:30:00,19.9,50.8,1.1694
2005-01-04 01:00:00,21.3,47.2,1.1825
2005-01-04 01:30:00,24.0,40.8,1.1993
2005-01-04 02:00:00,28.7,30.3,1.1769
2005-01-04 02:30:00,31.9,24.7,1.1477
2005-01-04 03:00:00,33.8,21.9,1.1331
2005-01-04 03:30:00,32.7,22.7,1.1044
2005-01-04 04:00:00,33.0,21.3,1.0512
